# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Ahmedabad, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
8742cea41ffffff,22.98339,72.65779,15,82.5
8742cea41ffffff,22.98339,72.65779,16,79.8
8742cea41ffffff,22.98339,72.65779,17,70.4
8742cea41ffffff,22.98339,72.65779,18,66.4
8742cea41ffffff,22.98339,72.65779,19,62.9
8742cea41ffffff,22.98339,72.65779,20,75.7
8742cea41ffffff,22.98339,72.65779,21,114.2
8742cea41ffffff,22.98339,72.65779,22,129.2
8742cea41ffffff,22.98339,72.65779,23,120.4
8742cea41ffffff,22.98339,72.65779,24,118.2
8742cea41ffffff,22.98339,72.65779,25,90.9
8742cea41ffffff,22.98339,72.65779,26,90.2
8742cea41ffffff,22.98339,72.65779,27,84.9
8742cea41ffffff,22.98339,72.65779,28,87.4
8742cea41ffffff,22.98339,72.65779,29,75.1
8742cea41ffffff,22.98339,72.65779,30,72.2
8742cea41ffffff,22.98339,72.65779,31,68.5
8742cea41ffffff,22.98339,72.65779,32,75.0
8742cea41ffffff,22.98339,72.65779,33,105.9
8742cea41ffffff,22.98339,72.65779,34,133.8
8742cea41ffffff,22.98339,72.65779,35,104.6
8742cea41ffffff,22.98339,72.65779,36,124.4
8742cea41ffffff,22.98339,72.65779,37,133.9
8742cea41ffffff,22.98339,72.65779,38,90.8
8742cea41ffffff,22.98339,72.65779,39,83.1
8742cea41ffffff,22.98339,72.65779,40,76.6
8742cea41ffffff,22.98339,72.65779,41,78.3
8742cea42ffffff,22.95387,72.63464,0,136.4
8742cea42ffffff,22.95387,72.63464,1,110.9
8742cea42ffffff,22.95387,72.63464,2,108.0
8742cea42ffffff,22.95387,72.63464,3,85.9
8742cea42ffffff,22.95387,72.63464,4,74.4
8742cea42ffffff,22.95387,72.63464,5,62.9
8742cea42ffffff,22.95387,72.63464,6,63.3
8742cea42ffffff,22.95387,72.63464,7,64.6
8742cea42ffffff,22.95387,72.63464,8,74.5
8742cea42ffffff,22.95387,72.63464,9,122.3
8742cea42ffffff,22.95387,72.63464,10,129.2
8742cea42ffffff,22.95387,72.63464,11,111.1
8742cea42ffffff,22.95387,72.63464,12,119.8
8742cea42ffffff,22.95387,72.63464,13,98.4
8742cea42ffffff,22.95387,72.63464,14,85.4
8742cea42ffffff,22.95387,72.63464,15,82.5
8742cea42ffffff,22.95387,72.63464,16,79.8
8742cea42ffffff,22.95387,72.63464,17,70.4
8742cea42ffffff,22.95387,72.63464,18,66.4
8742cea42ffffff,22.95387,72.63464,19,62.9
8742cea42ffffff,22.95387,72.63464,20,75.7
8742cea42ffffff,22.95387,72.63464,21,114.2
8742cea42ffffff,22.95387,72.63464,22,129.2
8742cea42ffffff,22.95387,72.63464,23,120.4
8742cea42ffffff,22.95387,72.63464,24,118.2
8742cea42ffffff,22.95387,72.63464,25,90.9
8742cea42ffffff,22.95387,72.63464,26,90.2
8742cea42ffffff,22.95387,72.63464,27,84.9
8742cea42ffffff,22.95387,72.63464,28,87.4
8742cea42ffffff,22.95387,72.63464,29,75.1
8742cea42ffffff,22.95387,72.63464,30,72.2
8742cea42ffffff,22.95387,72.63464,31,68.5
8742cea42ffffff,22.95387,72.63464,32,75.0
8742cea42ffffff,22.95387,72.63464,33,105.9
8742cea42ffffff,22.95387,72.63464,34,133.8
8742cea42ffffff,22.95387,72.63464,35,104.6
8742cea42ffffff,22.95387,72.63464,36,124.4
8742cea42ffffff,22.95387,72.63464,37,133.9
8742cea42ffffff,22.95387,72.63464,38,90.8
8742cea42ffffff,22.95387,72.63464,39,83.1
8742cea42ffffff,22.95387,72.63464,40,76.6
8742cea42ffffff,22.95387,72.63464,41,78.3
8742cea43ffffff,22.96301,72.65623,0,136.4
8742cea43ffffff,22.96301,72.65623,1,110.9
8742cea43ffffff,22.96301,72.65623,2,108.0
8742cea43ffffff,22.96301,72.65623,3,85.9
8742cea43ffffff,22.96301,72.65623,4,74.4
8742cea43ffffff,22.96301,72.65623,5,62.9
8742cea43ffffff,22.96301,72.65623,6,63.3
8742cea43ffffff,22.96301,72.65623,7,64.6
8742cea43ffffff,22.96301,72.65623,8,74.5
8742cea43ffffff,22.96301,72.65623,9,122.3
8742cea43ffffff,22.96301,72.65623,10,129.2
8742cea43ffffff,22.96301,72.65623,11,111.1
8742cea43ffffff,22.96301,72.65623,12,119.8
8742cea43ffffff,22.96301,72.65623,13,98.4
8742cea43ffffff,22.96301,72.65623,14,85.4
8742cea43ffffff,22.96301,72.65623,15,82.5
8742cea43ffffff,22.96301,72.65623,16,79.8
8742cea43ffffff,22.96301,72.65623,17,70.4
8742cea43ffffff,22.96301,72.65623,18,66.4
8742cea43ffffff,22.96301,72.65623,19,62.9
8742cea43ffffff,22.96301,72.65623,20,75.7
8742cea43ffffff,22.96301,72.65623,21,114.2
8742cea43ffffff,22.96301,72.65623,22,129.2
8742cea43ffffff,22.96301,72.65623,23,120.4
8742cea43ffffff,22.96301,72.65623,24,118.2
8742cea43ffffff,22.96301,72.65623,25,90.9
8742cea43ffffff,22.96301,72.65623,26,90.2
8742cea43ffffff,22.96301,72.65623,27,84.9
8742cea43ffffff,22.96301,72.65623,28,87.4
8742cea43ffffff,22.96301,72.65623,29,75.1
8742cea43ffffff,22.96301,72.65623,30,72.2
8742cea43ffffff,22.96301,72.65623,31,68.5
